V160001,leftright,politicalinterest,politicalparticipation,TIPI_extraversion,TIPI_agreeableness,TIPI_conscientiousness,TIPI_emotionalstability,TIPI_openness,age,female,education,question,net_stats,clustering,giant component,disssortativity,k avg,k std,entropy,density
1018,4.0,2.0,0.0,4.0,6.5,7.0,1.0,5.0,72.0,1.0,3,V161078_stats,"{'node_count': 13, 'edge_count': 13, 'clustering': 0.11538461538461539, 'giant component': 1.0, 'disssortativity': 0.4170616113744074, 'k avg': 2.0, 'k std': 1.0801234497346435, 'entropy': 0.507369918719816, 'density': 0.16666666666666666}",0.11538461538461539,1.0,0.4170616113744074,2.0,1.0801234497346435,0.507369918719816,0.16666666666666666
1019,5.0,0.0,0.0,3.0,3.0,5.0,7.0,2.0,50.0,1.0,2,V161078_stats,"{'node_count': 5, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.4, 'disssortativity': 0, 'k avg': 0.8, 'k std': 0.4472135954999579, 'entropy': 0.3358968393604847, 'density': 0.2}",0.0,0.4,0.0,0.8,0.4472135954999579,0.3358968393604847,0.2
1020,4.0,2.0,0.0,5.5,5.5,5.5,4.5,5.5,34.0,1.0,2,V161078_stats,"{'node_count': 11, 'edge_count': 11, 'clustering': 0.12121212121212123, 'giant component': 1.0, 'disssortativity': 0.22222222222222207, 'k avg': 2.0, 'k std': 1.0954451150103321, 'entropy': 0.46190908193565133, 'density': 0.2}",0.12121212121212123,1.0,0.22222222222222207,2.0,1.0954451150103321,0.46190908193565133,0.2
1021,6.0,3.0,0.0,5.0,6.0,4.0,4.0,7.0,46.0,1.0,1,V161078_stats,"{'node_count': 7, 'edge_count': 6, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -0.0, 'k avg': 1.7142857142857142, 'k std': 0.7559289460184545, 'entropy': 0.5551006338670614, 'density': 0.2857142857142857}",0.0,1.0,-0.0,1.7142857142857142,0.7559289460184545,0.5551006338670614,0.2857142857142857
1023,0.0,2.0,0.5,4.5,5.5,6.0,4.5,5.0,25.0,1.0,3,V161078_stats,"{'node_count': 7, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.2857142857142857, 'disssortativity': 0.4999999999999998, 'k avg': 0.8571428571428571, 'k std': 0.6900655593423541, 'entropy': 0.528268450675938, 'density': 0.14285714285714285}",0.0,0.2857142857142857,0.4999999999999998,0.8571428571428571,0.6900655593423541,0.528268450675938,0.14285714285714285
1026,2.0,2.0,0.0,4.5,3.5,4.0,4.0,3.5,50.0,0.0,1,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
1027,2.0,1.0,0.0,4.5,4.5,6.5,3.5,4.0,37.0,0.0,1,V161078_stats,"{'node_count': 9, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.8888888888888888, 'disssortativity': 0.5866666666666662, 'k avg': 1.5555555555555556, 'k std': 1.2360330811826106, 'entropy': 0.6357042236491919, 'density': 0.19444444444444445}",0.0,0.8888888888888888,0.5866666666666662,1.5555555555555556,1.2360330811826106,0.6357042236491919,0.19444444444444445
1028,1.0,2.0,0.5,4.0,5.5,5.0,3.5,5.5,41.0,1.0,1,V161078_stats,"{'node_count': 6, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.3333333333333333, 'disssortativity': 0, 'k avg': 0.6666666666666666, 'k std': 0.5163977794943223, 'entropy': 0.38289400293653997, 'density': 0.13333333333333333}",0.0,0.3333333333333333,0.0,0.6666666666666666,0.5163977794943223,0.38289400293653997,0.13333333333333333
1029,1.0,2.0,0.0,5.0,3.5,6.5,4.5,6.0,20.0,1.0,2,V161078_stats,"{'node_count': 5, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.4, 'disssortativity': 0, 'k avg': 0.8, 'k std': 0.4472135954999579, 'entropy': 0.3358968393604847, 'density': 0.2}",0.0,0.4,0.0,0.8,0.4472135954999579,0.3358968393604847,0.2
1032,2.0,3.0,0.5,1.0,4.5,3.5,3.5,7.0,23.0,0.0,3,V161078_stats,"{'node_count': 63, 'edge_count': 72, 'clustering': 0.06889644746787603, 'giant component': 0.9047619047619048, 'disssortativity': 0.3371906139504984, 'k avg': 2.2857142857142856, 'k std': 1.763689053756646, 'entropy': 0.4128704047974214, 'density': 0.03686635944700461}",0.06889644746787603,0.9047619047619048,0.3371906139504984,2.2857142857142856,1.763689053756646,0.4128704047974214,0.03686635944700461
1033,4.0,3.0,0.0,7.0,6.0,6.5,2.0,6.0,62.0,0.0,3,V161078_stats,"{'node_count': 6, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.3333333333333333, 'disssortativity': 0.4999999999999998, 'k avg': 1.0, 'k std': 0.6324555320336759, 'entropy': 0.5218811676159854, 'density': 0.2}",0.0,0.3333333333333333,0.4999999999999998,1.0,0.6324555320336759,0.5218811676159854,0.2
1034,0.0,2.0,0.0,6.0,2.5,5.0,4.0,5.0,41.0,1.0,1,V161078_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",0.0,0.75,1.0,1.0,0.816496580927726,0.8123743703410189,0.3333333333333333
1035,2.0,3.0,1.0,7.0,5.0,7.0,2.0,5.5,74.0,1.0,3,V161078_stats,"{'node_count': 10, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.5, 'disssortativity': 0.15384615384615438, 'k avg': 1.2, 'k std': 0.7888106377466155, 'entropy': 0.43715705833746943, 'density': 0.13333333333333333}",0.0,0.5,0.15384615384615438,1.2,0.7888106377466155,0.43715705833746943,0.13333333333333333
1038,2.0,2.0,0.0,4.0,5.0,5.0,4.5,3.0,,1.0,2,V161078_stats,"{'node_count': 6, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0.4999999999999988, 'k avg': 1.0, 'k std': 0.8944271909999159, 'entropy': 0.6608683322954306, 'density': 0.2}",0.0,0.6666666666666666,0.4999999999999988,1.0,0.8944271909999159,0.6608683322954306,0.2
1039,6.0,2.0,0.0,7.0,4.0,6.5,2.5,4.5,30.0,1.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 1, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0, 'k avg': 0.6666666666666666, 'k std': 0.5773502691896258, 'entropy': 0.6293370420768268, 'density': 0.3333333333333333}",0.0,0.6666666666666666,0.0,0.6666666666666666,0.5773502691896258,0.6293370420768268,0.3333333333333333
1040,5.0,1.0,0.0,1.5,5.5,4.5,2.0,5.5,31.0,0.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
1042,5.0,2.0,0.0,4.0,5.0,4.0,4.0,4.0,58.0,0.0,1,V161078_stats,"{'node_count': 11, 'edge_count': 10, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.5322580645161298, 'k avg': 1.8181818181818181, 'k std': 1.0787197799411874, 'entropy': 0.5208935504743277, 'density': 0.18181818181818182}",0.0,1.0,0.5322580645161298,1.8181818181818181,1.0787197799411874,0.5208935504743277,0.18181818181818182
1043,0.0,3.0,0.5,5.5,6.5,6.0,2.0,6.0,68.0,1.0,3,V161078_stats,"{'node_count': 24, 'edge_count': 20, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 0.317542561065877, 'k avg': 1.6666666666666667, 'k std': 1.4345630047135447, 'entropy': 0.4348139611660126, 'density': 0.07246376811594203}",0.0,0.75,0.317542561065877,1.6666666666666667,1.4345630047135447,0.4348139611660126,0.07246376811594203
1045,3.0,2.0,0.0,4.0,5.0,5.5,4.0,5.0,,0.0,1,V161078_stats,"{'node_count': 10, 'edge_count': 7, 'clustering': 0.0, 'giant component': 0.2, 'disssortativity': 0.5602409638554212, 'k avg': 1.4, 'k std': 1.349897115421106, 'entropy': 0.4371570583374695, 'density': 0.15555555555555556}",0.0,0.2,0.5602409638554212,1.4,1.349897115421106,0.4371570583374695,0.15555555555555556
1046,0.0,3.0,0.0,5.0,3.5,4.0,4.5,4.5,78.0,1.0,1,V161078_stats,"{'node_count': 11, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.45454545454545453, 'disssortativity': 0.7538461538461542, 'k avg': 1.0909090909090908, 'k std': 1.1361818036340356, 'entropy': 0.49968903106324786, 'density': 0.10909090909090909}",0.0,0.45454545454545453,0.7538461538461542,1.0909090909090908,1.1361818036340356,0.49968903106324786,0.10909090909090909
1047,2.0,2.0,0.0,3.5,5.5,5.0,1.5,4.5,45.0,0.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 1, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0, 'k avg': 0.6666666666666666, 'k std': 0.5773502691896258, 'entropy': 0.6293370420768268, 'density': 0.3333333333333333}",0.0,0.6666666666666666,0.0,0.6666666666666666,0.5773502691896258,0.6293370420768268,0.3333333333333333
1048,2.0,1.0,0.0,4.5,6.5,6.5,3.5,5.5,46.0,1.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 1, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0, 'k avg': 0.6666666666666666, 'k std': 0.5773502691896258, 'entropy': 0.6293370420768268, 'density': 0.3333333333333333}",0.0,0.6666666666666666,0.0,0.6666666666666666,0.5773502691896258,0.6293370420768268,0.3333333333333333
1049,0.0,2.0,0.0,4.0,5.0,7.0,1.5,5.0,44.0,1.0,2,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
1050,2.0,2.0,0.0,2.5,4.5,6.5,4.5,5.0,25.0,0.0,3,V161078_stats,"{'node_count': 41, 'edge_count': 35, 'clustering': 0.0, 'giant component': 0.0975609756097561, 'disssortativity': -0.1348314606741574, 'k avg': 1.7073170731707317, 'k std': 1.0060790833484312, 'entropy': 0.3712702006540892, 'density': 0.042682926829268296}",0.0,0.0975609756097561,-0.1348314606741574,1.7073170731707317,1.0060790833484312,0.3712702006540892,0.042682926829268296
1051,2.0,2.0,0.5,7.0,7.0,7.0,1.0,5.5,34.0,1.0,2,V161078_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
1052,6.0,3.0,0.0,4.5,5.5,6.5,3.0,4.5,67.0,0.0,3,V161078_stats,"{'node_count': 13, 'edge_count': 10, 'clustering': 0.0, 'giant component': 0.23076923076923078, 'disssortativity': 0.24999999999999975, 'k avg': 1.5384615384615385, 'k std': 0.9674179220468453, 'entropy': 0.3896514282842242, 'density': 0.1282051282051282}",0.0,0.23076923076923078,0.24999999999999975,1.5384615384615385,0.9674179220468453,0.3896514282842242,0.1282051282051282
1054,2.0,3.0,0.0,2.5,6.0,7.0,1.5,6.5,28.0,0.0,3,V161078_stats,"{'node_count': 8, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.625, 'disssortativity': 0.7538461538461536, 'k avg': 1.5, 'k std': 1.0690449676496976, 'entropy': 0.3798134801506764, 'density': 0.21428571428571427}",0.0,0.625,0.7538461538461536,1.5,1.0690449676496976,0.3798134801506764,0.21428571428571427
1056,5.0,2.0,0.0,6.5,5.5,6.5,2.0,6.0,33.0,0.0,3,V161078_stats,"{'node_count': 8, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.25, 'disssortativity': -0.2499999999999999, 'k avg': 1.5, 'k std': 0.5345224838248488, 'entropy': 0.35788307645014694, 'density': 0.21428571428571427}",0.0,0.25,-0.2499999999999999,1.5,0.5345224838248488,0.35788307645014694,0.21428571428571427
1057,5.0,2.0,0.0,4.5,6.0,6.0,2.0,5.5,44.0,0.0,1,V161078_stats,"{'node_count': 30, 'edge_count': 28, 'clustering': 0.01888888888888889, 'giant component': 0.8666666666666667, 'disssortativity': 0.26201089648340836, 'k avg': 1.8666666666666667, 'k std': 1.3578211078487252, 'entropy': 0.4666112898986999, 'density': 0.06436781609195402}",0.01888888888888889,0.8666666666666667,0.26201089648340836,1.8666666666666667,1.3578211078487252,0.4666112898986999,0.06436781609195402
1058,2.0,2.0,0.5,3.5,7.0,6.0,2.5,6.5,,1.0,2,V161078_stats,"{'node_count': 13, 'edge_count': 10, 'clustering': 0.0, 'giant component': 0.46153846153846156, 'disssortativity': 0.28205128205128216, 'k avg': 1.5384615384615385, 'k std': 0.7762500258061847, 'entropy': 0.46524579210565814, 'density': 0.1282051282051282}",0.0,0.46153846153846156,0.28205128205128216,1.5384615384615385,0.7762500258061847,0.46524579210565814,0.1282051282051282
1062,0.0,2.0,0.5,5.0,5.0,6.5,5.0,4.5,36.0,1.0,2,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
1065,2.0,2.0,0.0,2.5,6.5,6.5,5.5,4.5,33.0,1.0,2,V161078_stats,"{'node_count': 10, 'edge_count': 10, 'clustering': 0.0, 'giant component': 0.8, 'disssortativity': 0.1275964391691394, 'k avg': 2.0, 'k std': 1.5634719199411433, 'entropy': 0.5430634393261029, 'density': 0.2222222222222222}",0.0,0.8,0.1275964391691394,2.0,1.5634719199411433,0.5430634393261029,0.2222222222222222
1066,0.0,2.0,0.5,4.0,4.5,5.0,2.0,6.0,62.0,0.0,1,V161078_stats,"{'node_count': 58, 'edge_count': 58, 'clustering': 0.034378265412748174, 'giant component': 0.8275862068965517, 'disssortativity': 0.041410087369778366, 'k avg': 2.0, 'k std': 1.9645989725150061, 'entropy': 0.40555667056219735, 'density': 0.03508771929824561}",0.034378265412748174,0.8275862068965517,0.041410087369778366,2.0,1.9645989725150061,0.40555667056219735,0.03508771929824561
1067,1.0,3.0,0.5,3.5,5.0,7.0,1.5,6.0,73.0,0.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 1, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0, 'k avg': 0.6666666666666666, 'k std': 0.5773502691896258, 'entropy': 0.6293370420768268, 'density': 0.3333333333333333}",0.0,0.6666666666666666,0.0,0.6666666666666666,0.5773502691896258,0.6293370420768268,0.3333333333333333
1068,1.0,1.0,0.0,2.5,7.0,6.5,4.0,5.5,18.0,1.0,2,V161078_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
1069,0.0,3.0,0.5,4.0,4.5,5.0,3.0,7.0,53.0,1.0,3,V161078_stats,"{'node_count': 10, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.3, 'disssortativity': 0.4999999999999998, 'k avg': 1.2, 'k std': 0.4216370213557839, 'entropy': 0.2326066450220971, 'density': 0.13333333333333333}",0.0,0.3,0.4999999999999998,1.2,0.4216370213557839,0.2326066450220971,0.13333333333333333
1073,0.0,1.0,0.5,1.5,5.0,6.5,3.5,3.5,68.0,1.0,3,V161078_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
1074,5.0,2.0,0.0,3.0,5.5,4.0,2.0,5.5,29.0,1.0,2,V161078_stats,"{'node_count': 5, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.8, 'disssortativity': 1.0, 'k avg': 1.2, 'k std': 1.0954451150103324, 'entropy': 0.6378723516343402, 'density': 0.3}",0.0,0.8,1.0,1.2,1.0954451150103324,0.6378723516343402,0.3
1075,2.0,,0.0,,,,,,80.0,1.0,1,V161078_stats,"{'node_count': 5, 'edge_count': 5, 'clustering': 0.4666666666666666, 'giant component': 1.0, 'disssortativity': 0.11111111111111355, 'k avg': 2.0, 'k std': 0.7071067811865476, 'entropy': 0.6378723516343402, 'density': 0.5}",0.4666666666666666,1.0,0.11111111111111355,2.0,0.7071067811865476,0.6378723516343402,0.5
1077,1.0,1.0,0.0,5.0,6.5,5.0,3.0,5.0,40.0,1.0,1,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
1079,,1.0,0.0,3.5,3.5,4.0,4.0,3.5,46.0,1.0,1,V161078_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666673, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",0.0,1.0,0.6666666666666673,1.6666666666666667,0.816496580927726,0.6084084955066061,0.3333333333333333
1080,0.0,2.0,0.0,4.5,5.0,7.0,2.0,5.5,60.0,,1,V161078_stats,"{'node_count': 9, 'edge_count': 8, 'clustering': 0.0, 'giant component': 0.8888888888888888, 'disssortativity': 0.3333333333333333, 'k avg': 1.7777777777777777, 'k std': 1.2018504251546631, 'entropy': 0.7146001005435264, 'density': 0.2222222222222222}",0.0,0.8888888888888888,0.3333333333333333,1.7777777777777777,1.2018504251546631,0.7146001005435264,0.2222222222222222
1082,4.0,2.0,0.0,2.5,4.5,6.0,2.0,4.5,33.0,1.0,3,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
1083,,2.0,0.0,5.0,3.5,6.5,7.0,6.5,38.0,1.0,2,V161078_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",0.0,1.0,1.0,1.5,1.0,0.4393743703526205,0.5
1085,2.0,2.0,1.0,7.0,3.5,7.0,5.5,7.0,69.0,1.0,2,V161078_stats,"{'node_count': 17, 'edge_count': 12, 'clustering': 0.0, 'giant component': 0.11764705882352941, 'disssortativity': 0.16666666666666638, 'k avg': 1.411764705882353, 'k std': 1.2776356840572631, 'entropy': 0.5364594205231082, 'density': 0.08823529411764706}",0.0,0.11764705882352941,0.16666666666666638,1.411764705882353,1.2776356840572631,0.5364594205231082,0.08823529411764706
1086,1.0,,0.0,,,,,,28.0,0.0,3,V161078_stats,"{'node_count': 11, 'edge_count': 6, 'clustering': 0.0, 'giant component': 0.18181818181818182, 'disssortativity': -0.25, 'k avg': 1.0909090909090908, 'k std': 0.5393598899705937, 'entropy': 0.3385854562104711, 'density': 0.10909090909090909}",0.0,0.18181818181818182,-0.25,1.0909090909090908,0.5393598899705937,0.3385854562104711,0.10909090909090909
1087,6.0,1.0,0.5,6.5,3.0,6.5,2.5,5.0,52.0,0.0,3,V161078_stats,"{'node_count': 10, 'edge_count': 8, 'clustering': 0.0, 'giant component': 0.2, 'disssortativity': 0.4166666666666667, 'k avg': 1.6, 'k std': 1.2649110640673515, 'entropy': 0.37271666692746647, 'density': 0.17777777777777778}",0.0,0.2,0.4166666666666667,1.6,1.2649110640673515,0.37271666692746647,0.17777777777777778
1088,5.0,2.0,0.0,4.0,5.5,6.0,2.5,5.0,45.0,0.0,3,V161078_stats,"{'node_count': 5, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.6, 'disssortativity': 0.4999999999999998, 'k avg': 1.2, 'k std': 0.44721359549995804, 'entropy': 0.3358968393604847, 'density': 0.3}",0.0,0.6,0.4999999999999998,1.2,0.44721359549995804,0.3358968393604847,0.3
1090,5.0,2.0,0.0,3.0,2.5,6.5,3.5,4.5,44.0,0.0,3,V161078_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",0.0,0.75,1.0,1.0,0.816496580927726,0.8123743703410189,0.3333333333333333
1094,1.0,3.0,0.5,2.5,6.0,7.0,2.5,5.5,36.0,1.0,3,V161078_stats,"{'node_count': 17, 'edge_count': 17, 'clustering': 0.08823529411764706, 'giant component': 0.47058823529411764, 'disssortativity': 0.27499999999999925, 'k avg': 2.0, 'k std': 0.9354143466934853, 'entropy': 0.4659135878679419, 'density': 0.125}",0.08823529411764706,0.47058823529411764,0.27499999999999925,2.0,0.9354143466934853,0.4659135878679419,0.125
1095,1.0,2.0,0.5,2.5,4.5,4.0,3.0,6.0,18.0,0.0,2,V161078_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
1097,3.0,2.0,0.0,3.5,4.5,4.5,3.5,3.5,35.0,1.0,2,V161078_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
1098,3.0,2.0,0.0,2.5,5.0,5.5,3.5,7.0,29.0,0.0,3,V161078_stats,"{'node_count': 11, 'edge_count': 9, 'clustering': 0.0, 'giant component': 0.9090909090909091, 'disssortativity': 0.26000000000000023, 'k avg': 1.6363636363636365, 'k std': 1.2862913567871994, 'entropy': 0.5180883652071555, 'density': 0.16363636363636364}",0.0,0.9090909090909091,0.26000000000000023,1.6363636363636365,1.2862913567871994,0.5180883652071555,0.16363636363636364
1099,0.0,3.0,0.0,3.5,5.0,5.0,3.0,4.5,40.0,0.0,1,V161078_stats,"{'node_count': 10, 'edge_count': 9, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.022727272727272735, 'k avg': 1.8, 'k std': 0.7888106377466155, 'entropy': 0.49036821066210917, 'density': 0.2}",0.0,1.0,0.022727272727272735,1.8,0.7888106377466155,0.49036821066210917,0.2
1100,5.0,2.0,0.0,5.5,4.5,5.0,4.5,4.0,56.0,0.0,3,V161078_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333341, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",0.0,1.0,0.3333333333333341,1.6666666666666667,0.816496580927726,0.6084084955066061,0.3333333333333333
